FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27153,Todd County,Non-Hodgkin Lymphoma,Male,7.4,*,7,"63,030",2.9,16.5
27155,Traverse County,Non-Hodgkin Lymphoma,Male,0,,0,"8,348",0,47.8
27157,Wabasha County,Non-Hodgkin Lymphoma,Male,3.8,*,3,"53,768",0.8,12.8
27159,Wadena County,Non-Hodgkin Lymphoma,Male,12.1,*,6,"33,901",4.4,28.3
27161,Waseca County,Non-Hodgkin Lymphoma,Male,5.4,*,3,"44,854",1.1,17.1
27163,Washington County,Non-Hodgkin Lymphoma,Male,6.7,,42,"633,105",4.8,9.2
27165,Watonwan County,Non-Hodgkin Lymphoma,Male,2.8,*,1,"27,208",0.1,18.3
27167,Wilkin County,Non-Hodgkin Lymphoma,Male,4,*,1,"16,324",0.1,29.5
27169,Winona County,Non-Hodgkin Lymphoma,Male,8.5,,12,"126,028",4.3,15.3
27171,Wright County,Non-Hodgkin Lymphoma,Male,9.3,,24,"339,401",5.9,13.9
27173,Yellow Medicine County,Non-Hodgkin Lymphoma,Male,13.2,*,5,"24,761",4.2,34.2
27001,Aitkin County,Oral Cavity and Pharynx,All,1.8,*,4,"79,137",0.5,8.1
27003,Anoka County,Oral Cavity and Pharynx,All,1.9,,35,"1,753,197",1.3,2.7
27005,Becker County,Oral Cavity and Pharynx,All,1.8,*,5,"170,136",0.6,4.7
27007,Beltrami County,Oral Cavity and Pharynx,All,4.1,,11,"232,108",2,7.4
27009,Benton County,Oral Cavity and Pharynx,All,3.3,*,8,"200,857",1.4,6.8
27011,Big Stone County,Oral Cavity and Pharynx,All,0,,0,"24,939",0,16.9
27013,Blue Earth County,Oral Cavity and Pharynx,All,2.7,*,10,"334,301",1.3,5.2
27015,Brown County,Oral Cavity and Pharynx,All,3.6,*,7,"125,780",1.4,8.1
27017,Carlton County,Oral Cavity and Pharynx,All,2.3,*,6,"178,177",0.8,5.3
27019,Carver County,Oral Cavity and Pharynx,All,1.5,*,8,"509,852",0.6,3.1
27021,Cass County,Oral Cavity and Pharynx,All,2.5,*,8,"146,085",1.1,6
27023,Chippewa County,Oral Cavity and Pharynx,All,2.4,*,2,"59,687",0.3,10
27025,Chisago County,Oral Cavity and Pharynx,All,0.2,*,1,"276,568",0,1.7
27027,Clay County,Oral Cavity and Pharynx,All,1.5,*,5,"317,689",0.5,3.5
27029,Clearwater County,Oral Cavity and Pharynx,All,8.8,*,6,"44,132",3.1,21.2
27031,Cook County,Oral Cavity and Pharynx,All,2.6,*,2,"26,837",0.3,19.4
27033,Cottonwood County,Oral Cavity and Pharynx,All,0,,0,"56,582",0,6.9
27035,Crow Wing County,Oral Cavity and Pharynx,All,3.1,,15,"321,484",1.7,5.4
27037,Dakota County,Oral Cavity and Pharynx,All,2.4,,56,"2,108,793",1.8,3.1
27039,Dodge County,Oral Cavity and Pharynx,All,2.4,*,3,"103,463",0.5,7.4
27041,Douglas County,Oral Cavity and Pharynx,All,3,*,10,"187,562",1.4,6
27043,Faribault County,Oral Cavity and Pharynx,All,3.8,*,3,"69,011",0.6,12.2
27045,Fillmore County,Oral Cavity and Pharynx,All,0.8,*,2,"104,759",0.1,4.6
27047,Freeborn County,Oral Cavity and Pharynx,All,1.1,*,3,"152,481",0.2,4.1
27049,Goodhue County,Oral Cavity and Pharynx,All,3,,11,"231,417",1.5,5.7
27051,Grant County,Oral Cavity and Pharynx,All,1.8,*,1,"29,650",0,15.7
27053,Hennepin County,Oral Cavity and Pharynx,All,2.3,,164,"6,230,938",1.9,2.6
27055,Houston County,Oral Cavity and Pharynx,All,2,*,3,"93,415",0.4,7.1
27057,Hubbard County,Oral Cavity and Pharynx,All,2.5,*,5,"105,297",0.8,7.2
27059,Isanti County,Oral Cavity and Pharynx,All,3.4,*,9,"196,874",1.5,6.8
27061,Itasca County,Oral Cavity and Pharynx,All,3.5,*,10,"225,900",1.5,7.1
27063,Jackson County,Oral Cavity and Pharynx,All,2.2,*,2,"49,693",0.3,10.8
27065,Kanabec County,Oral Cavity and Pharynx,All,0.9,*,1,"80,505",0,6.3
27067,Kandiyohi County,Oral Cavity and Pharynx,All,2.2,*,7,"214,044",0.9,4.8
27069,Kittson County,Oral Cavity and Pharynx,All,2.7,*,1,"21,556",0.1,22.8
27071,Koochiching County,Oral Cavity and Pharynx,All,3.6,*,4,"62,516",0.9,11.7
27073,Lac qui Parle County,Oral Cavity and Pharynx,All,1.8,*,1,"33,573",0,15.1
27075,Lake County,Oral Cavity and Pharynx,All,2.8,*,3,"52,756",0.6,11.5
27077,Lake of the Woods County,Oral Cavity and Pharynx,All,0,,0,"18,849",0,23.1
27079,Le Sueur County,Oral Cavity and Pharynx,All,2.1,*,4,"141,146",0.6,5.8
27081,Lincoln County,Oral Cavity and Pharynx,All,3.1,*,2,"28,344",0.3,18
27083,Lyon County,Oral Cavity and Pharynx,All,2.4,*,4,"129,035",0.6,6.6
27087,Mahnomen County,Oral Cavity and Pharynx,All,5.1,*,2,"27,495",0.6,21.8
27089,Marshall County,Oral Cavity and Pharynx,All,0,,0,"46,856",0,8.3
27091,Martin County,Oral Cavity and Pharynx,All,2.1,*,4,"99,241",0.5,6.8
27085,McLeod County,Oral Cavity and Pharynx,All,1.8,*,5,"179,038",0.6,4.6
27093,Meeker County,Oral Cavity and Pharynx,All,3.2,*,6,"115,454",1.2,7.8
27095,Mille Lacs County,Oral Cavity and Pharynx,All,1.5,*,3,"129,150",0.3,5.2
27097,Morrison County,Oral Cavity and Pharynx,All,0.8,*,2,"165,179",0.1,3.5
27099,Mower County,Oral Cavity and Pharynx,All,2.7,*,8,"199,003",1.1,5.7
27101,Murray County,Oral Cavity and Pharynx,All,1.2,*,1,"41,476",0,11.4
27103,Nicollet County,Oral Cavity and Pharynx,All,1.9,*,4,"169,937",0.5,5.2
27105,Nobles County,Oral Cavity and Pharynx,All,1.1,*,2,"108,690",0.1,5.1
27107,Norman County,Oral Cavity and Pharynx,All,1.9,*,1,"32,617",0,14.5
27109,Olmsted County,Oral Cavity and Pharynx,All,1.9,,18,"774,422",1.1,3.1
27111,Otter Tail County,Oral Cavity and Pharynx,All,1.6,*,8,"290,878",0.7,3.5
27113,Pennington County,Oral Cavity and Pharynx,All,1.9,*,2,"70,936",0.2,8.2
27115,Pine County,Oral Cavity and Pharynx,All,4.4,,11,"145,962",2.2,8.5
27117,Pipestone County,Oral Cavity and Pharynx,All,0.8,*,1,"45,998",0,9.2
27119,Polk County,Oral Cavity and Pharynx,All,2.4,*,5,"157,541",0.8,5.9
27121,Pope County,Oral Cavity and Pharynx,All,0,,0,"55,190",0,7.3
27123,Ramsey County,Oral Cavity and Pharynx,All,2.8,,84,"2,721,924",2.2,3.5
27125,Red Lake County,Oral Cavity and Pharynx,All,2.5,*,1,"20,005",0.1,22.7
27127,Redwood County,Oral Cavity and Pharynx,All,2.4,*,3,"76,311",0.5,8.5
27129,Renville County,Oral Cavity and Pharynx,All,2.6,*,3,"73,256",0.5,9.1
27131,Rice County,Oral Cavity and Pharynx,All,1.9,*,8,"330,996",0.8,3.9
27133,Rock County,Oral Cavity and Pharynx,All,0,,0,"47,087",0,8.1
27135,Roseau County,Oral Cavity and Pharynx,All,3.4,*,3,"76,797",0.7,10.4
27139,Scott County,Oral Cavity and Pharynx,All,2.1,,17,"726,689",1.2,3.5
27141,Sherburne County,Oral Cavity and Pharynx,All,3.9,,19,"472,706",2.3,6.3
27143,Sibley County,Oral Cavity and Pharynx,All,2.6,*,3,"74,533",0.5,8.9
27137,St. Louis County,Oral Cavity and Pharynx,All,2.9,,44,"999,340",2.1,4
27145,Stearns County,Oral Cavity and Pharynx,All,1.4,,13,"792,969",0.7,2.5
27147,Steele County,Oral Cavity and Pharynx,All,1.9,*,5,"183,583",0.6,4.9
27149,Stevens County,Oral Cavity and Pharynx,All,1.6,*,1,"48,973",0,10.8
27151,Swift County,Oral Cavity and Pharynx,All,1.2,*,1,"46,859",0,9.9
27153,Todd County,Oral Cavity and Pharynx,All,0.4,*,1,"122,603",0,3.7
27155,Traverse County,Oral Cavity and Pharynx,All,6.5,*,2,"16,563",0.8,33.3
27157,Wabasha County,Oral Cavity and Pharynx,All,1,*,2,"107,571",0.1,5.1
27159,Wadena County,Oral Cavity and Pharynx,All,3,*,4,"68,260",0.8,9.7
27161,Waseca County,Oral Cavity and Pharynx,All,1.6,*,2,"93,673",0.2,6.5
27163,Washington County,Oral Cavity and Pharynx,All,2.1,,33,"1,280,364",1.4,3
27165,Watonwan County,Oral Cavity and Pharynx,All,5.9,*,5,"54,736",1.8,15.4
27167,Wilkin County,Oral Cavity and Pharynx,All,2.5,*,1,"31,526",0.1,16.3
27169,Winona County,Oral Cavity and Pharynx,All,1.7,*,6,"254,094",0.6,4.1
27171,Wright County,Oral Cavity and Pharynx,All,3.3,,23,"672,714",2.1,5
27173,Yellow Medicine County,Oral Cavity and Pharynx,All,2.4,*,2,"49,140",0.2,11.3
27001,Aitkin County,Oral Cavity and Pharynx,Female,1,*,1,"39,128",0,13.8
27003,Anoka County,Oral Cavity and Pharynx,Female,1.8,,19,"876,421",1.1,2.9
27005,Becker County,Oral Cavity and Pharynx,Female,0,,0,"85,294",0,4.6
27007,Beltrami County,Oral Cavity and Pharynx,Female,3.2,*,5,"116,339",1,8.1
27009,Benton County,Oral Cavity and Pharynx,Female,0.5,*,1,"100,402",0,4.3
27011,Big Stone County,Oral Cavity and Pharynx,Female,0,,0,"12,528",0,34.5
27013,Blue Earth County,Oral Cavity and Pharynx,Female,1.3,*,3,"165,980",0.3,4.5
27015,Brown County,Oral Cavity and Pharynx,Female,1.8,*,2,"63,055",0.2,8.8
27017,Carlton County,Oral Cavity and Pharynx,Female,0.6,*,1,"84,870",0,5.2
27019,Carver County,Oral Cavity and Pharynx,Female,1.1,*,3,"256,700",0.2,3.4
27021,Cass County,Oral Cavity and Pharynx,Female,2.1,*,3,"71,464",0.4,8.6
27023,Chippewa County,Oral Cavity and Pharynx,Female,2.2,*,1,"29,984",0.1,16.2
27025,Chisago County,Oral Cavity and Pharynx,Female,0,,0,"133,632",0,2.9
27027,Clay County,Oral Cavity and Pharynx,Female,0.7,*,1,"160,868",0,3.6
27029,Clearwater County,Oral Cavity and Pharynx,Female,2.8,*,1,"21,795",0.1,21.7
27031,Cook County,Oral Cavity and Pharynx,Female,0,,0,"13,441",0,34.4
27033,Cottonwood County,Oral Cavity and Pharynx,Female,0,,0,"28,371",0,14
27035,Crow Wing County,Oral Cavity and Pharynx,Female,2.7,*,7,"161,278",1,6.1
27037,Dakota County,Oral Cavity and Pharynx,Female,1.6,,20,"1,069,198",0.9,2.4
27039,Dodge County,Oral Cavity and Pharynx,Female,1.3,*,1,"51,604",0,9.1
27041,Douglas County,Oral Cavity and Pharynx,Female,2.2,*,4,"93,584",0.6,7.2
27043,Faribault County,Oral Cavity and Pharynx,Female,0,,0,"34,562",0,11.8
27045,Fillmore County,Oral Cavity and Pharynx,Female,0.6,*,1,"52,150",0,8.1
27047,Freeborn County,Oral Cavity and Pharynx,Female,0,,0,"76,320",0,5.3
27049,Goodhue County,Oral Cavity and Pharynx,Female,2,*,5,"116,296",0.6,5.9
27051,Grant County,Oral Cavity and Pharynx,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Oral Cavity and Pharynx,Female,1.4,,57,"3,151,007",1.1,1.9
27055,Houston County,Oral Cavity and Pharynx,Female,0,,0,"46,781",0,8.6
27057,Hubbard County,Oral Cavity and Pharynx,Female,2.2,*,2,"51,923",0.3,11
27059,Isanti County,Oral Cavity and Pharynx,Female,0,,0,"97,227",0,3.9
27061,Itasca County,Oral Cavity and Pharynx,Female,1.7,*,2,"111,792",0.2,6.6
27063,Jackson County,Oral Cavity and Pharynx,Female,0,,0,"24,327",0,16.3
27065,Kanabec County,Oral Cavity and Pharynx,Female,0,,0,"39,828",0,9.9
27067,Kandiyohi County,Oral Cavity and Pharynx,Female,0.7,*,1,"106,512",0,4.7
27069,Kittson County,Oral Cavity and Pharynx,Female,0,,0,"10,755",0,39.5
27071,Koochiching County,Oral Cavity and Pharynx,Female,0,,0,"31,214",0,14.1
27073,Lac qui Parle County,Oral Cavity and Pharynx,Female,0,,0,"16,692",0,26.7
27075,Lake County,Oral Cavity and Pharynx,Female,0,,0,"25,827",0,16.9
27077,Lake of the Woods County,Oral Cavity and Pharynx,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Oral Cavity and Pharynx,Female,1.2,*,1,"69,999",0,7.3
27081,Lincoln County,Oral Cavity and Pharynx,Female,1.6,*,1,"13,946",0,31
27083,Lyon County,Oral Cavity and Pharynx,Female,3.2,*,3,"64,892",0.6,10.7
27087,Mahnomen County,Oral Cavity and Pharynx,Female,0,,0,"13,651",0,28.3
27089,Marshall County,Oral Cavity and Pharynx,Female,0,,0,"23,125",0,17.1
27091,Martin County,Oral Cavity and Pharynx,Female,0,,0,"50,054",0,8.1
27085,McLeod County,Oral Cavity and Pharynx,Female,1.9,*,3,"89,606",0.4,6.9
27093,Meeker County,Oral Cavity and Pharynx,Female,1.1,*,1,"56,668",0,8.5
27095,Mille Lacs County,Oral Cavity and Pharynx,Female,1,*,1,"64,283",0,7.3
27097,Morrison County,Oral Cavity and Pharynx,Female,0.9,*,1,"81,746",0,6
27099,Mower County,Oral Cavity and Pharynx,Female,1.8,*,3,"99,184",0.3,6.4
27101,Murray County,Oral Cavity and Pharynx,Female,0,,0,"20,794",0,20
27103,Nicollet County,Oral Cavity and Pharynx,Female,1.6,*,2,"84,318",0.2,7
27105,Nobles County,Oral Cavity and Pharynx,Female,0,,0,"52,684",0,7.1
27107,Norman County,Oral Cavity and Pharynx,Female,0,,0,"16,215",0,24.2
27109,Olmsted County,Oral Cavity and Pharynx,Female,1.5,*,8,"396,367",0.7,3.2
27111,Otter Tail County,Oral Cavity and Pharynx,Female,0.7,*,2,"144,462",0.1,3.7
27113,Pennington County,Oral Cavity and Pharynx,Female,0,,0,"35,646",0,10.5
27115,Pine County,Oral Cavity and Pharynx,Female,4.8,*,6,"67,827",1.8,12.3
27117,Pipestone County,Oral Cavity and Pharynx,Female,1.1,*,1,"23,530",0,17.7
27119,Polk County,Oral Cavity and Pharynx,Female,3.7,*,4,"78,361",1,10.3
27121,Pope County,Oral Cavity and Pharynx,Female,0,,0,"26,991",0,15.3
27123,Ramsey County,Oral Cavity and Pharynx,Female,1.6,,28,"1,395,268",1.1,2.4
27125,Red Lake County,Oral Cavity and Pharynx,Female,0,,0,"9,839",0,40.5
27127,Redwood County,Oral Cavity and Pharynx,Female,2.6,*,2,"38,226",0.2,13.7
27129,Renville County,Oral Cavity and Pharynx,Female,0,,0,"36,057",0,11
27131,Rice County,Oral Cavity and Pharynx,Female,0.9,*,2,"162,226",0.1,3.8
27133,Rock County,Oral Cavity and Pharynx,Female,0,,0,"23,883",0,16.2
27135,Roseau County,Oral Cavity and Pharynx,Female,4.6,*,2,"37,319",0.6,18
27139,Scott County,Oral Cavity and Pharynx,Female,1.1,*,4,"364,400",0.3,2.9
27141,Sherburne County,Oral Cavity and Pharynx,Female,3,*,8,"230,437",1.3,6
27143,Sibley County,Oral Cavity and Pharynx,Female,0,,0,"36,894",0,10.4
27137,St. Louis County,Oral Cavity and Pharynx,Female,1.1,*,10,"498,004",0.5,2.3
27145,Stearns County,Oral Cavity and Pharynx,Female,0.6,*,3,"393,447",0.1,2
27147,Steele County,Oral Cavity and Pharynx,Female,0.5,*,1,"92,269",0,4.6
27149,Stevens County,Oral Cavity and Pharynx,Female,2.6,*,1,"24,481",0.1,20.8
27151,Swift County,Oral Cavity and Pharynx,Female,2,*,1,"23,255",0.1,19.4
27153,Todd County,Oral Cavity and Pharynx,Female,0,,0,"59,573",0,6.6
27155,Traverse County,Oral Cavity and Pharynx,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Oral Cavity and Pharynx,Female,0,,0,"53,803",0,7.4
27159,Wadena County,Oral Cavity and Pharynx,Female,0,,0,"34,359",0,11.4
27161,Waseca County,Oral Cavity and Pharynx,Female,0,,0,"48,819",0,7.7
27163,Washington County,Oral Cavity and Pharynx,Female,1.2,*,9,"647,259",0.5,2.4
27165,Watonwan County,Oral Cavity and Pharynx,Female,2.7,*,1,"27,528",0.1,18.2
27167,Wilkin County,Oral Cavity and Pharynx,Female,0,,0,"15,202",0,25.5
27169,Winona County,Oral Cavity and Pharynx,Female,1.1,*,2,"128,066",0.1,4.9
27171,Wright County,Oral Cavity and Pharynx,Female,1.5,*,5,"333,313",0.5,3.6
27173,Yellow Medicine County,Oral Cavity and Pharynx,Female,0,,0,"24,379",0,16.2
27001,Aitkin County,Oral Cavity and Pharynx,Male,2.6,*,3,"40,009",0.5,14.9
27003,Anoka County,Oral Cavity and Pharynx,Male,2,,16,"876,776",1.1,3.3
27005,Becker County,Oral Cavity and Pharynx,Male,3.6,*,5,"84,842",1.1,9.6
27007,Beltrami County,Oral Cavity and Pharynx,Male,4.6,*,6,"115,769",1.7,10.3
27009,Benton County,Oral Cavity and Pharynx,Male,6.7,*,7,"100,455",2.6,13.9
27011,Big Stone County,Oral Cavity and Pharynx,Male,0,,0,"12,411",0,33.4
27013,Blue Earth County,Oral Cavity and Pharynx,Male,4.2,*,7,"168,321",1.6,8.9
27015,Brown County,Oral Cavity and Pharynx,Male,5.7,*,5,"62,725",1.8,14.4
27017,Carlton County,Oral Cavity and Pharynx,Male,3.6,*,5,"93,307",1.2,9.3
27019,Carver County,Oral Cavity and Pharynx,Male,1.8,*,5,"253,152",0.5,4.5
27021,Cass County,Oral Cavity and Pharynx,Male,2.9,*,5,"74,621",0.9,9.1
27023,Chippewa County,Oral Cavity and Pharynx,Male,2.6,*,1,"29,703",0.1,17.1
27025,Chisago County,Oral Cavity and Pharynx,Male,0.4,*,1,"142,936",0,3.3
27027,Clay County,Oral Cavity and Pharynx,Male,2.5,*,4,"156,821",0.7,6.6
27029,Clearwater County,Oral Cavity and Pharynx,Male,14.8,*,5,"22,337",4.6,38.4
27031,Cook County,Oral Cavity and Pharynx,Male,5,*,2,"13,396",0.6,38.4
27033,Cottonwood County,Oral Cavity and Pharynx,Male,0,,0,"28,211",0,13.6
27035,Crow Wing County,Oral Cavity and Pharynx,Male,3.8,*,8,"160,206",1.6,7.9
27037,Dakota County,Oral Cavity and Pharynx,Male,3.5,,36,"1,039,595",2.4,4.9
27039,Dodge County,Oral Cavity and Pharynx,Male,3.6,*,2,"51,859",0.4,13.5
27041,Douglas County,Oral Cavity and Pharynx,Male,4,*,6,"93,978",1.5,9.7
27043,Faribault County,Oral Cavity and Pharynx,Male,7.8,*,3,"34,449",1.4,24.5
27045,Fillmore County,Oral Cavity and Pharynx,Male,1.2,*,1,"52,609",0,9
27047,Freeborn County,Oral Cavity and Pharynx,Male,2.2,*,3,"76,161",0.5,8
27049,Goodhue County,Oral Cavity and Pharynx,Male,3.8,*,6,"115,121",1.4,8.9
27051,Grant County,Oral Cavity and Pharynx,Male,3.5,*,1,"14,903",0.1,30.7
27053,Hennepin County,Oral Cavity and Pharynx,Male,3.2,,107,"3,079,931",2.6,3.9
27055,Houston County,Oral Cavity and Pharynx,Male,4.1,*,3,"46,634",0.8,14.3
27057,Hubbard County,Oral Cavity and Pharynx,Male,2.9,*,3,"53,374",0.5,11.6
27059,Isanti County,Oral Cavity and Pharynx,Male,7.5,*,9,"99,647",3.3,14.8
27061,Itasca County,Oral Cavity and Pharynx,Male,5.4,*,8,"114,108",2,11.7
27063,Jackson County,Oral Cavity and Pharynx,Male,4.3,*,2,"25,366",0.5,21.1
27065,Kanabec County,Oral Cavity and Pharynx,Male,2,*,1,"40,677",0,13
27067,Kandiyohi County,Oral Cavity and Pharynx,Male,4.2,*,6,"107,532",1.5,9.7
27069,Kittson County,Oral Cavity and Pharynx,Male,5.3,*,1,"10,801",0.1,45
27071,Koochiching County,Oral Cavity and Pharynx,Male,8.2,*,4,"31,302",2.1,25.1
27073,Lac qui Parle County,Oral Cavity and Pharynx,Male,3.5,*,1,"16,881",0.1,29.6
27075,Lake County,Oral Cavity and Pharynx,Male,5.5,*,3,"26,929",1.1,22.4
27077,Lake of the Woods County,Oral Cavity and Pharynx,Male,0,,0,"9,783",0,44.7
27079,Le Sueur County,Oral Cavity and Pharynx,Male,3,*,3,"71,147",0.6,10
27081,Lincoln County,Oral Cavity and Pharynx,Male,4.6,*,1,"14,398",0.1,33.8
27083,Lyon County,Oral Cavity and Pharynx,Male,1.2,*,1,"64,143",0,7.7
27087,Mahnomen County,Oral Cavity and Pharynx,Male,10.6,*,2,"13,844",1.2,44.6
27089,Marshall County,Oral Cavity and Pharynx,Male,0,,0,"23,731",0,16.2
27091,Martin County,Oral Cavity and Pharynx,Male,4.6,*,4,"49,187",1.2,14.3
27085,McLeod County,Oral Cavity and Pharynx,Male,1.4,*,2,"89,432",0.2,6.3
27093,Meeker County,Oral Cavity and Pharynx,Male,5.3,*,5,"58,786",1.7,13.9
27095,Mille Lacs County,Oral Cavity and Pharynx,Male,2.1,*,2,"64,867",0.3,9.1
27097,Morrison County,Oral Cavity and Pharynx,Male,0.8,*,1,"83,433",0,5.7
27099,Mower County,Oral Cavity and Pharynx,Male,3.3,*,5,"99,819",1.1,8.5
27101,Murray County,Oral Cavity and Pharynx,Male,2.7,*,1,"20,682",0.1,23.1
27103,Nicollet County,Oral Cavity and Pharynx,Male,2.1,*,2,"85,619",0.2,8.2
27105,Nobles County,Oral Cavity and Pharynx,Male,2.6,*,2,"56,006",0.3,10.8
27107,Norman County,Oral Cavity and Pharynx,Male,3.4,*,1,"16,402",0.1,28.2
27109,Olmsted County,Oral Cavity and Pharynx,Male,2.3,*,10,"378,055",1.1,4.4
27111,Otter Tail County,Oral Cavity and Pharynx,Male,2.5,*,6,"146,416",0.9,6.1
27113,Pennington County,Oral Cavity and Pharynx,Male,4.8,*,2,"35,290",0.6,18.5
27115,Pine County,Oral Cavity and Pharynx,Male,3.7,*,5,"78,135",1.2,10.1
27117,Pipestone County,Oral Cavity and Pharynx,Male,0,,0,"22,468",0,17
27119,Polk County,Oral Cavity and Pharynx,Male,1.1,*,1,"79,180",0,6.8
27121,Pope County,Oral Cavity and Pharynx,Male,0,,0,"28,199",0,14
27123,Ramsey County,Oral Cavity and Pharynx,Male,4.4,,56,"1,326,656",3.3,5.7
27125,Red Lake County,Oral Cavity and Pharynx,Male,6.3,*,1,"10,166",0.2,47.6
27127,Redwood County,Oral Cavity and Pharynx,Male,1.9,*,1,"38,085",0,13.1
27129,Renville County,Oral Cavity and Pharynx,Male,5.4,*,3,"37,199",1.1,18.3
27131,Rice County,Oral Cavity and Pharynx,Male,3,*,6,"168,770",1.1,6.8
27133,Rock County,Oral Cavity and Pharynx,Male,0,,0,"23,204",0,16.5
27135,Roseau County,Oral Cavity and Pharynx,Male,2.6,*,1,"39,478",0.1,14.7
27139,Scott County,Oral Cavity and Pharynx,Male,3.1,,13,"362,289",1.6,5.5
27141,Sherburne County,Oral Cavity and Pharynx,Male,4.8,*,11,"242,269",2.3,8.9
27143,Sibley County,Oral Cavity and Pharynx,Male,6.1,*,3,"37,639",1.2,19.6
27137,St. Louis County,Oral Cavity and Pharynx,Male,5.1,,34,"501,336",3.5,7.3
27145,Stearns County,Oral Cavity and Pharynx,Male,2.3,*,10,"399,522",1.1,4.3
27147,Steele County,Oral Cavity and Pharynx,Male,3.4,*,4,"91,314",0.9,9.4
27149,Stevens County,Oral Cavity and Pharynx,Male,0,,0,"24,492",0,16.4
27151,Swift County,Oral Cavity and Pharynx,Male,0,,0,"23,604",0,16.3
27153,Todd County,Oral Cavity and Pharynx,Male,0.8,*,1,"63,030",0,7.2
27155,Traverse County,Oral Cavity and Pharynx,Male,12.2,*,2,"8,348",1.5,63.3
27157,Wabasha County,Oral Cavity and Pharynx,Male,2.1,*,2,"53,768",0.3,10.2
27159,Wadena County,Oral Cavity and Pharynx,Male,7.7,*,4,"33,901",2.1,22.2
27161,Waseca County,Oral Cavity and Pharynx,Male,3.5,*,2,"44,854",0.4,14.2
27163,Washington County,Oral Cavity and Pharynx,Male,3.2,,24,"633,105",2,4.8
27165,Watonwan County,Oral Cavity and Pharynx,Male,9.5,*,4,"27,208",2.5,27.6
27167,Wilkin County,Oral Cavity and Pharynx,Male,5.9,*,1,"16,324",0.1,34.2
27169,Winona County,Oral Cavity and Pharynx,Male,2.3,*,4,"126,028",0.6,6.6
27171,Wright County,Oral Cavity and Pharynx,Male,5.3,,18,"339,401",3.1,8.5
27173,Yellow Medicine County,Oral Cavity and Pharynx,Male,5.6,*,2,"24,761",0.7,24.1
27001,Aitkin County,Ovary,Female,9.5,*,9,"39,128",4.3,23.5
27003,Anoka County,Ovary,Female,6.3,,65,"876,421",4.8,8.1
27005,Becker County,Ovary,Female,6.5,*,9,"85,294",2.9,13.4
27007,Beltrami County,Ovary,Female,6.3,*,10,"116,339",3,12.1
27009,Benton County,Ovary,Female,3.8,*,6,"100,402",1.3,9.2
27011,Big Stone County,Ovary,Female,5.9,*,2,"12,528",0.6,41
27013,Blue Earth County,Ovary,Female,6.4,,14,"165,980",3.5,11.2
27015,Brown County,Ovary,Female,3.6,*,3,"63,055",0.7,11.9
27017,Carlton County,Ovary,Female,6.7,*,9,"84,870",3,13.6
27019,Carver County,Ovary,Female,5.4,,14,"256,700",2.9,9.2
27021,Cass County,Ovary,Female,2.8,*,4,"71,464",0.7,9.4
27023,Chippewa County,Ovary,Female,1.1,*,1,"29,984",0,14.1
27025,Chisago County,Ovary,Female,4.9,*,9,"133,632",2.2,9.8
27027,Clay County,Ovary,Female,6.2,*,10,"160,868",2.8,11.6
27029,Clearwater County,Ovary,Female,5,*,2,"21,795",0.6,24.6
27031,Cook County,Ovary,Female,8.9,*,3,"13,441",1.8,44
27033,Cottonwood County,Ovary,Female,2.1,*,1,"28,371",0.1,17
27035,Crow Wing County,Ovary,Female,4.8,,13,"161,278",2.5,9
27037,Dakota County,Ovary,Female,6.3,,82,"1,069,198",5,7.9
27039,Dodge County,Ovary,Female,12,*,7,"51,604",4.8,25.3
27041,Douglas County,Ovary,Female,5.3,*,7,"93,584",2,11.8
27043,Faribault County,Ovary,Female,14.3,*,8,"34,562",6.2,30.9
27045,Fillmore County,Ovary,Female,4.9,*,5,"52,150",1.6,14
27047,Freeborn County,Ovary,Female,7.9,*,11,"76,320",3.8,15.7
27049,Goodhue County,Ovary,Female,6.9,*,12,"116,296",3.4,13
27051,Grant County,Ovary,Female,2.1,*,1,"14,747",0.1,29.6
27053,Hennepin County,Ovary,Female,6.5,,242,"3,151,007",5.7,7.4
27055,Houston County,Ovary,Female,6.5,*,5,"46,781",2,17.5
27057,Hubbard County,Ovary,Female,0.8,*,1,"51,923",0,9.1
27059,Isanti County,Ovary,Female,6.4,*,8,"97,227",2.7,13.1
27061,Itasca County,Ovary,Female,6,,13,"111,792",3.1,11.3
27063,Jackson County,Ovary,Female,22.7,*,8,"24,327",8.6,50
27065,Kanabec County,Ovary,Female,8.2,*,4,"39,828",2.1,22.7
27067,Kandiyohi County,Ovary,Female,5.5,*,10,"106,512",2.5,11
27069,Kittson County,Ovary,Female,11,*,2,"10,755",1.3,53.9
27071,Koochiching County,Ovary,Female,2.4,*,2,"31,214",0.3,16.7
27073,Lac qui Parle County,Ovary,Female,7,*,3,"16,692",1.3,34.5
27075,Lake County,Ovary,Female,3.3,*,2,"25,827",0.4,20.5
27077,Lake of the Woods County,Ovary,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Ovary,Female,5.3,*,5,"69,999",1.7,13.2
27081,Lincoln County,Ovary,Female,0,,0,"13,946",0,29.6
27083,Lyon County,Ovary,Female,0.6,*,1,"64,892",0,6.4
