FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27149,Stevens County,Oral and pharyngeal,Female,5.5,*,2,"24,481",0.7,24.9
27151,Swift County,Oral and pharyngeal,Female,14.4,*,5,"23,255",4.4,37.6
27153,Todd County,Oral and pharyngeal,Female,10.7,*,8,"59,573",4.1,22.9
27155,Traverse County,Oral and pharyngeal,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Oral and pharyngeal,Female,9.5,*,7,"53,803",3.7,21.2
27159,Wadena County,Oral and pharyngeal,Female,6.1,*,2,"34,359",0.6,22.7
27161,Waseca County,Oral and pharyngeal,Female,12.5,*,7,"48,819",4.9,26.5
27163,Washington County,Oral and pharyngeal,Female,6.5,,52,"647,259",4.8,8.7
27165,Watonwan County,Oral and pharyngeal,Female,0,,0,"27,528",0,14
27167,Wilkin County,Oral and pharyngeal,Female,2.9,*,1,"15,202",0.1,29.1
27169,Winona County,Oral and pharyngeal,Female,12.5,,21,"128,066",7.7,19.7
27171,Wright County,Oral and pharyngeal,Female,7.3,,27,"333,313",4.8,10.7
27173,Yellow Medicine County,Oral and pharyngeal,Female,2.4,*,1,"24,379",0.1,19.5
27001,Aitkin County,Oral and pharyngeal,Male,34.4,,26,"40,009",20.8,55.9
27003,Anoka County,Oral and pharyngeal,Male,17.7,,185,"876,776",15.2,20.6
27005,Becker County,Oral and pharyngeal,Male,20.7,,27,"84,842",13.5,31
27007,Beltrami County,Oral and pharyngeal,Male,23.1,,31,"115,769",15.5,33.3
27009,Benton County,Oral and pharyngeal,Male,22.8,,22,"100,455",14.1,34.8
27011,Big Stone County,Oral and pharyngeal,Male,8.3,*,1,"12,411",0.2,48.1
27013,Blue Earth County,Oral and pharyngeal,Male,16.1,,29,"168,321",10.5,23.7
27015,Brown County,Oral and pharyngeal,Male,30,,23,"62,725",18.5,46.3
27017,Carlton County,Oral and pharyngeal,Male,19.4,,24,"93,307",12.3,29.5
27019,Carver County,Oral and pharyngeal,Male,16.6,,45,"253,152",11.9,22.7
27021,Cass County,Oral and pharyngeal,Male,18.1,,24,"74,621",11.2,28.7
27023,Chippewa County,Oral and pharyngeal,Male,9.2,*,4,"29,703",2.5,26.3
27025,Chisago County,Oral and pharyngeal,Male,20.1,,34,"142,936",13.7,28.5
27027,Clay County,Oral and pharyngeal,Male,24.4,,38,"156,821",17.1,33.6
27029,Clearwater County,Oral and pharyngeal,Male,14.7,*,5,"22,337",4.7,37.9
27031,Cook County,Oral and pharyngeal,Male,30.9,*,8,"13,396",12.2,73.9
27033,Cottonwood County,Oral and pharyngeal,Male,15.5,*,5,"28,211",4.3,39.1
27035,Crow Wing County,Oral and pharyngeal,Male,19.2,,46,"160,206",13.7,26.3
27037,Dakota County,Oral and pharyngeal,Male,18.5,,219,"1,039,595",16.1,21.3
27039,Dodge County,Oral and pharyngeal,Male,21.1,,12,"51,859",10.7,37.6
27041,Douglas County,Oral and pharyngeal,Male,16,,24,"93,978",10,24.9
27043,Faribault County,Oral and pharyngeal,Male,29.4,,14,"34,449",15.4,51.9
27045,Fillmore County,Oral and pharyngeal,Male,17.9,,13,"52,609",9.4,31.9
27047,Freeborn County,Oral and pharyngeal,Male,20.7,,22,"76,161",12.6,32.6
27049,Goodhue County,Oral and pharyngeal,Male,19.5,,30,"115,121",12.9,28.6
27051,Grant County,Oral and pharyngeal,Male,47.5,*,8,"14,903",19.2,97.9
27053,Hennepin County,Oral and pharyngeal,Male,17.7,,593,"3,079,931",16.3,19.3
27055,Houston County,Oral and pharyngeal,Male,17,,12,"46,634",8.5,31.5
27057,Hubbard County,Oral and pharyngeal,Male,21.4,,21,"53,374",13.1,34.7
27059,Isanti County,Oral and pharyngeal,Male,21.8,,27,"99,647",14.1,32.3
27061,Itasca County,Oral and pharyngeal,Male,18.5,,29,"114,108",11.9,27.7
27063,Jackson County,Oral and pharyngeal,Male,27.2,*,10,"25,366",12.8,52.9
27065,Kanabec County,Oral and pharyngeal,Male,29.9,,17,"40,677",16.6,50.5
27067,Kandiyohi County,Oral and pharyngeal,Male,10.1,,14,"107,532",5.4,17.6
27069,Kittson County,Oral and pharyngeal,Male,16.8,*,2,"10,801",1.6,66.9
27071,Koochiching County,Oral and pharyngeal,Male,14,*,9,"31,302",6.3,31.2
27073,Lac qui Parle County,Oral and pharyngeal,Male,21.6,*,6,"16,881",7.5,54.5
27075,Lake County,Oral and pharyngeal,Male,15.5,*,8,"26,929",6.2,36.1
27077,Lake of the Woods County,Oral and pharyngeal,Male,9.2,*,1,"9,783",0.2,59.7
27079,Le Sueur County,Oral and pharyngeal,Male,21.7,,22,"71,147",13.4,33.8
27081,Lincoln County,Oral and pharyngeal,Male,17,*,4,"14,398",4.5,50.7
27083,Lyon County,Oral and pharyngeal,Male,12.8,*,8,"64,143",5.4,25.4
27087,Mahnomen County,Oral and pharyngeal,Male,34.2,*,6,"13,844",12,79.5
27089,Marshall County,Oral and pharyngeal,Male,15.7,*,5,"23,731",4.9,39.4
27091,Martin County,Oral and pharyngeal,Male,17,*,12,"49,187",8.3,31.6
27085,McLeod County,Oral and pharyngeal,Male,16.7,,20,"89,432",10.1,26.4
27093,Meeker County,Oral and pharyngeal,Male,13.7,,12,"58,786",7,25.3
27095,Mille Lacs County,Oral and pharyngeal,Male,16.5,,14,"64,867",8.8,28.6
27097,Morrison County,Oral and pharyngeal,Male,12.7,,15,"83,433",7,21.8
27099,Mower County,Oral and pharyngeal,Male,21.8,,27,"99,819",14.2,32.1
27101,Murray County,Oral and pharyngeal,Male,32.6,*,11,"20,682",15.7,63.3
27103,Nicollet County,Oral and pharyngeal,Male,11.5,*,10,"85,619",5.4,21.4
27105,Nobles County,Oral and pharyngeal,Male,24.1,,16,"56,006",13.7,39.8
27107,Norman County,Oral and pharyngeal,Male,32.7,*,8,"16,402",13.8,69.3
27109,Olmsted County,Oral and pharyngeal,Male,19.5,,86,"378,055",15.5,24.3
27111,Otter Tail County,Oral and pharyngeal,Male,14.6,,33,"146,416",9.8,21.2
27113,Pennington County,Oral and pharyngeal,Male,44.9,,17,"35,290",25.6,73.1
27115,Pine County,Oral and pharyngeal,Male,23.3,,25,"78,135",14.8,35.4
27117,Pipestone County,Oral and pharyngeal,Male,12.2,*,3,"22,468",2.1,38.2
27119,Polk County,Oral and pharyngeal,Male,12.1,,12,"79,180",6.2,21.8
27121,Pope County,Oral and pharyngeal,Male,4.5,*,2,"28,199",0.5,20.4
27123,Ramsey County,Oral and pharyngeal,Male,18.6,,256,"1,326,656",16.3,21.2
27125,Red Lake County,Oral and pharyngeal,Male,42.8,*,6,"10,166",15.4,100.2
27127,Redwood County,Oral and pharyngeal,Male,13.9,*,8,"38,085",6,29.3
27129,Renville County,Oral and pharyngeal,Male,21.1,*,9,"37,199",9.1,41.8
27131,Rice County,Oral and pharyngeal,Male,18.2,,35,"168,770",12.6,25.6
27133,Rock County,Oral and pharyngeal,Male,20.3,*,6,"23,204",7.3,46.6
27135,Roseau County,Oral and pharyngeal,Male,15.3,*,7,"39,478",5.6,33.7
27139,Scott County,Oral and pharyngeal,Male,17.2,,65,"362,289",13.1,22.1
27141,Sherburne County,Oral and pharyngeal,Male,16,,41,"242,269",11.3,22.1
27143,Sibley County,Oral and pharyngeal,Male,11.8,*,5,"37,639",3.7,28.5
27137,St. Louis County,Oral and pharyngeal,Male,18,,116,"501,336",14.7,21.8
27145,Stearns County,Oral and pharyngeal,Male,12.8,,57,"399,522",9.6,16.8
27147,Steele County,Oral and pharyngeal,Male,10.4,,12,"91,314",5.2,18.9
27149,Stevens County,Oral and pharyngeal,Male,20,*,4,"24,492",4.8,51.6
27151,Swift County,Oral and pharyngeal,Male,26.9,*,9,"23,604",12.1,54
27153,Todd County,Oral and pharyngeal,Male,11.2,*,11,"63,030",5.4,21.5
27155,Traverse County,Oral and pharyngeal,Male,39.5,*,5,"8,348",11.4,106
27157,Wabasha County,Oral and pharyngeal,Male,25.9,,18,"53,768",14.6,42.8
27159,Wadena County,Oral and pharyngeal,Male,21.3,*,11,"33,901",10.6,40
27161,Waseca County,Oral and pharyngeal,Male,16.4,*,8,"44,854",7,32.8
27163,Washington County,Oral and pharyngeal,Male,18.4,,131,"633,105",15.2,21.9
27165,Watonwan County,Oral and pharyngeal,Male,15.3,*,6,"27,208",5.5,35.8
27167,Wilkin County,Oral and pharyngeal,Male,9.3,*,2,"16,324",1.1,38
27169,Winona County,Oral and pharyngeal,Male,16.9,,26,"126,028",10.9,25.3
27171,Wright County,Oral and pharyngeal,Male,19.2,,64,"339,401",14.7,24.8
27173,Yellow Medicine County,Oral and pharyngeal,Male,11.4,*,4,"24,761",3.1,32.4
27001,Aitkin County,Ovary,Female,6.3,*,6,"39,128",2.3,19.7
27003,Anoka County,Ovary,Female,11,,106,"876,421",8.9,13.3
27005,Becker County,Ovary,Female,11.3,,14,"85,294",5.9,20.1
27007,Beltrami County,Ovary,Female,9.1,,13,"116,339",4.8,15.9
27009,Benton County,Ovary,Female,8.7,*,10,"100,402",4,16.4
27011,Big Stone County,Ovary,Female,0,,0,"12,528",0,34.5
27013,Blue Earth County,Ovary,Female,7.4,,15,"165,980",4.1,12.5
27015,Brown County,Ovary,Female,5.3,*,4,"63,055",1.2,15.2
27017,Carlton County,Ovary,Female,11.8,,13,"84,870",6.1,21.1
27019,Carver County,Ovary,Female,11.8,,30,"256,700",7.8,17
27021,Cass County,Ovary,Female,7.2,*,9,"71,464",3.2,15.5
27023,Chippewa County,Ovary,Female,5.9,*,3,"29,984",1.2,21.1
27025,Chisago County,Ovary,Female,11.6,,20,"133,632",7,18.4
27027,Clay County,Ovary,Female,9,,16,"160,868",5,14.8
27029,Clearwater County,Ovary,Female,0,,0,"21,795",0,17.8
27031,Cook County,Ovary,Female,15.6,*,5,"13,441",4.9,52.4
27033,Cottonwood County,Ovary,Female,7.8,*,3,"28,371",1.5,25.9
27035,Crow Wing County,Ovary,Female,16.2,,34,"161,278",10.7,23.6
27037,Dakota County,Ovary,Female,9.6,,124,"1,069,198",7.9,11.5
27039,Dodge County,Ovary,Female,8.7,*,5,"51,604",2.8,20.7
27041,Douglas County,Ovary,Female,7.4,,13,"93,584",3.9,13.8
27043,Faribault County,Ovary,Female,12.4,*,6,"34,562",4.1,30.1
27045,Fillmore County,Ovary,Female,6.2,*,5,"52,150",1.8,16.5
27047,Freeborn County,Ovary,Female,13.9,,17,"76,320",7.9,23.5
27049,Goodhue County,Ovary,Female,11.3,,18,"116,296",6.4,18.6
27051,Grant County,Ovary,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Ovary,Female,10,,361,"3,151,007",9,11.2
27055,Houston County,Ovary,Female,10.9,*,8,"46,781",4.4,23.9
27057,Hubbard County,Ovary,Female,11.9,*,7,"51,923",4.1,26.9
27059,Isanti County,Ovary,Female,13.7,,17,"97,227",7.9,22.5
27061,Itasca County,Ovary,Female,12.8,,23,"111,792",7.8,20.4
27063,Jackson County,Ovary,Female,8.5,*,4,"24,327",2.3,27.3
27065,Kanabec County,Ovary,Female,1.5,*,1,"39,828",0,11.9
27067,Kandiyohi County,Ovary,Female,10.4,,16,"106,512",5.7,17.7
27069,Kittson County,Ovary,Female,16.5,*,2,"10,755",1.5,68
27071,Koochiching County,Ovary,Female,5.3,*,3,"31,214",1.1,20.9
27073,Lac qui Parle County,Ovary,Female,1.3,*,1,"16,692",0,27.7
27075,Lake County,Ovary,Female,10.7,*,4,"25,827",2.3,33.2
27077,Lake of the Woods County,Ovary,Female,6.9,*,1,"9,066",0.2,57.2
27079,Le Sueur County,Ovary,Female,11.6,*,10,"69,999",5.4,22.2
27081,Lincoln County,Ovary,Female,7.8,*,1,"13,946",0.2,43.8
27083,Lyon County,Ovary,Female,4.8,*,4,"64,892",1.2,13.3
27087,Mahnomen County,Ovary,Female,9.1,*,2,"13,651",1,41.3
27089,Marshall County,Ovary,Female,4.1,*,1,"23,125",0.1,24.3
27091,Martin County,Ovary,Female,12.1,*,10,"50,054",5.6,24.4
27085,McLeod County,Ovary,Female,10.8,*,11,"89,606",5.2,19.9
27093,Meeker County,Ovary,Female,7.2,*,6,"56,668",2.6,17.1
27095,Mille Lacs County,Ovary,Female,14.3,,13,"64,283",7.4,25.7
27097,Morrison County,Ovary,Female,10,,12,"81,746",5,18.4
27099,Mower County,Ovary,Female,10.1,*,12,"99,184",4.9,18.6
27101,Murray County,Ovary,Female,1.4,*,1,"20,794",0,21.3
27103,Nicollet County,Ovary,Female,13.3,*,11,"84,318",6.4,24.1
27105,Nobles County,Ovary,Female,4.3,*,3,"52,684",0.8,14.1
27107,Norman County,Ovary,Female,8.7,*,1,"16,215",0.2,42.6
27109,Olmsted County,Ovary,Female,10.8,,52,"396,367",8,14.3
27111,Otter Tail County,Ovary,Female,12.5,,25,"144,462",7.6,19.5
27113,Pennington County,Ovary,Female,6.9,*,4,"35,646",1.8,20.5
27115,Pine County,Ovary,Female,13.1,*,11,"67,827",6.1,24.9
27117,Pipestone County,Ovary,Female,5.4,*,2,"23,530",0.7,24.4
27119,Polk County,Ovary,Female,5.5,*,7,"78,361",2.2,12.5
27121,Pope County,Ovary,Female,7.4,*,4,"26,991",1.9,24.8
27123,Ramsey County,Ovary,Female,10.4,,167,"1,395,268",8.9,12.2
27125,Red Lake County,Ovary,Female,12.4,*,2,"9,839",1.5,57.7
27127,Redwood County,Ovary,Female,5,*,3,"38,226",1,17.2
27129,Renville County,Ovary,Female,3.5,*,2,"36,057",0.4,15.9
27131,Rice County,Ovary,Female,8.3,,17,"162,226",4.7,13.7
27133,Rock County,Ovary,Female,11.8,*,4,"23,883",2.6,34.9
27135,Roseau County,Ovary,Female,4,*,2,"37,319",0.5,16.7
27139,Scott County,Ovary,Female,12.5,,47,"364,400",9.1,16.7
27141,Sherburne County,Ovary,Female,13.1,,31,"230,437",8.8,18.8
27143,Sibley County,Ovary,Female,17.4,*,9,"36,894",7.6,35.1
27137,St. Louis County,Ovary,Female,12.3,,76,"498,004",9.5,15.7
27145,Stearns County,Ovary,Female,9.5,,45,"393,447",6.9,12.9
27147,Steele County,Ovary,Female,10.2,,12,"92,269",5.2,18.4
27149,Stevens County,Ovary,Female,11,*,4,"24,481",2.7,33.1
27151,Swift County,Ovary,Female,5.9,*,1,"23,255",0.1,29.3
27153,Todd County,Ovary,Female,14.6,*,11,"59,573",6.6,28.1
27155,Traverse County,Ovary,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Ovary,Female,7.4,*,5,"53,803",2,19.2
27159,Wadena County,Ovary,Female,9.8,*,4,"34,359",2.3,27.3
27161,Waseca County,Ovary,Female,14.6,*,10,"48,819",6.9,28.2
27163,Washington County,Ovary,Female,8.6,,71,"647,259",6.7,10.9
27165,Watonwan County,Ovary,Female,17.8,*,5,"27,528",5.1,43.4
27167,Wilkin County,Ovary,Female,18.1,*,4,"15,202",4.7,52
27169,Winona County,Ovary,Female,14.4,,24,"128,066",8.9,22.3
27171,Wright County,Ovary,Female,6.3,,23,"333,313",4,9.6
27173,Yellow Medicine County,Ovary,Female,0,,0,"24,379",0,16.2
27001,Aitkin County,Pancreas,All,10.8,,20,"79,137",6.6,18.8
27003,Anoka County,Pancreas,All,14,,265,"1,753,197",12.3,15.8
27005,Becker County,Pancreas,All,16.5,,42,"170,136",11.7,22.7
27007,Beltrami County,Pancreas,All,16.6,,43,"232,108",11.9,22.6
27009,Benton County,Pancreas,All,15.6,,35,"200,857",10.8,22
27011,Big Stone County,Pancreas,All,12.5,*,7,"24,939",5,32.1
27013,Blue Earth County,Pancreas,All,14.1,,50,"334,301",10.3,18.8
27015,Brown County,Pancreas,All,12.3,,25,"125,780",7.7,18.9
27017,Carlton County,Pancreas,All,13.5,,33,"178,177",9.2,19.2
27019,Carver County,Pancreas,All,11.9,,58,"509,852",8.9,15.5
27021,Cass County,Pancreas,All,16.9,,44,"146,085",12.1,23.6
27023,Chippewa County,Pancreas,All,18.6,,17,"59,687",10.6,31
27025,Chisago County,Pancreas,All,10.9,,40,"276,568",7.7,15.1
27027,Clay County,Pancreas,All,16.1,,56,"317,689",12.1,21
27029,Clearwater County,Pancreas,All,20.5,,13,"44,132",10.5,36.9
27031,Cook County,Pancreas,All,20.5,*,10,"26,837",8.9,44.1
27033,Cottonwood County,Pancreas,All,9.4,*,8,"56,582",4,20
27035,Crow Wing County,Pancreas,All,12.7,,67,"321,484",9.8,16.4
27037,Dakota County,Pancreas,All,13.6,,314,"2,108,793",12.1,15.2
27039,Dodge County,Pancreas,All,11.8,,14,"103,463",6.4,20.3
27041,Douglas County,Pancreas,All,16.9,,53,"187,562",12.5,22.5
27043,Faribault County,Pancreas,All,13.7,,16,"69,011",7.7,23.6
27045,Fillmore County,Pancreas,All,9.9,,17,"104,759",5.7,16.5
27047,Freeborn County,Pancreas,All,13,,30,"152,481",8.5,19.3
27049,Goodhue County,Pancreas,All,13.7,,47,"231,417",10,18.6
27051,Grant County,Pancreas,All,16.6,*,9,"29,650",7.5,35.1
27053,Hennepin County,Pancreas,All,14.3,,971,"6,230,938",13.4,15.2
27055,Houston County,Pancreas,All,17.2,,24,"93,415",10.7,26.6
27057,Hubbard County,Pancreas,All,19.6,,35,"105,297",13.3,28.5
27059,Isanti County,Pancreas,All,10.2,,26,"196,874",6.6,15.2
27061,Itasca County,Pancreas,All,13.1,,48,"225,900",9.5,17.8
27063,Jackson County,Pancreas,All,13.1,,12,"49,693",6.6,25.1
27065,Kanabec County,Pancreas,All,9.3,*,11,"80,505",4.5,17.7
27067,Kandiyohi County,Pancreas,All,13.4,,41,"214,044",9.6,18.5
27069,Kittson County,Pancreas,All,14.8,*,7,"21,556",5.8,37.7
27071,Koochiching County,Pancreas,All,17,,19,"62,516",9.9,28.7
27073,Lac qui Parle County,Pancreas,All,24.6,,14,"33,573",12.7,45.4
27075,Lake County,Pancreas,All,20.3,,19,"52,756",11.5,34.6
27077,Lake of the Woods County,Pancreas,All,11.8,*,4,"18,849",3.2,38.1
27079,Le Sueur County,Pancreas,All,18.3,,34,"141,146",12.6,26
27081,Lincoln County,Pancreas,All,21.8,*,8,"28,344",7.8,48.2
27083,Lyon County,Pancreas,All,16.6,,26,"129,035",10.6,24.7
27087,Mahnomen County,Pancreas,All,19.3,*,7,"27,495",7.5,42
27089,Marshall County,Pancreas,All,13.1,*,9,"46,856",5.7,26.9
27091,Martin County,Pancreas,All,15.7,,28,"99,241",10.3,23.7
27085,McLeod County,Pancreas,All,13.6,,34,"179,038",9.4,19.3
27093,Meeker County,Pancreas,All,14.1,,26,"115,454",9.1,21.3
27095,Mille Lacs County,Pancreas,All,14.3,,27,"129,150",9.4,21.2
27097,Morrison County,Pancreas,All,13.1,,31,"165,179",8.8,19
27099,Mower County,Pancreas,All,11.5,,30,"199,003",7.7,16.7
27101,Murray County,Pancreas,All,5.7,*,5,"41,476",1.8,17
27103,Nicollet County,Pancreas,All,12.3,,25,"169,937",7.9,18.5
27105,Nobles County,Pancreas,All,20.3,,29,"108,690",13.4,29.6
27107,Norman County,Pancreas,All,21.3,,12,"32,617",10.9,40
27109,Olmsted County,Pancreas,All,15.3,,139,"774,422",12.8,18.1
27111,Otter Tail County,Pancreas,All,14.4,,73,"290,878",11.2,18.5
27113,Pennington County,Pancreas,All,11.4,,13,"70,936",6,20.5
27115,Pine County,Pancreas,All,14.5,,34,"145,962",10,20.7
27117,Pipestone County,Pancreas,All,17.2,,13,"45,998",8.9,31.4
27119,Polk County,Pancreas,All,18.3,,38,"157,541",12.8,25.7
27121,Pope County,Pancreas,All,8.9,*,10,"55,190",4.2,18.5
27123,Ramsey County,Pancreas,All,15.2,,451,"2,721,924",13.8,16.7
27125,Red Lake County,Pancreas,All,22.5,*,6,"20,005",7.9,52.6
27127,Redwood County,Pancreas,All,15,,15,"76,311",8.1,25.8
27129,Renville County,Pancreas,All,14.5,,18,"73,256",8.5,24.1
27131,Rice County,Pancreas,All,11.7,,45,"330,996",8.4,15.8
27133,Rock County,Pancreas,All,13.7,*,10,"47,087",6.5,26.8
27135,Roseau County,Pancreas,All,9.8,*,11,"76,797",4.8,18.4
27139,Scott County,Pancreas,All,15.2,,99,"726,689",12.2,18.6
27141,Sherburne County,Pancreas,All,12.8,,57,"472,706",9.6,16.8
27143,Sibley County,Pancreas,All,15.4,,16,"74,533",8.6,25.9
27137,St. Louis County,Pancreas,All,13.7,,201,"999,340",11.8,15.8
27145,Stearns County,Pancreas,All,11.3,,101,"792,969",9.1,13.8
27147,Steele County,Pancreas,All,15.9,,38,"183,583",11.2,22.1
27149,Stevens County,Pancreas,All,35.3,,22,"48,973",21.7,55.1
27151,Swift County,Pancreas,All,14,*,11,"46,859",6.8,27.2
27153,Todd County,Pancreas,All,16.2,,30,"122,603",10.6,24
27155,Traverse County,Pancreas,All,11.8,*,4,"16,563",3.2,39.7
27157,Wabasha County,Pancreas,All,10.9,,19,"107,571",6.5,17.7
27159,Wadena County,Pancreas,All,11,,13,"68,260",5.7,20.3
27161,Waseca County,Pancreas,All,20.7,,24,"93,673",13,31.5
27163,Washington County,Pancreas,All,12.8,,192,"1,280,364",11,14.8
27165,Watonwan County,Pancreas,All,14.6,*,12,"54,736",7.1,27.3
27167,Wilkin County,Pancreas,All,12.4,*,5,"31,526",3.4,32
27169,Winona County,Pancreas,All,18.1,,57,"254,094",13.6,23.7
27171,Wright County,Pancreas,All,14.2,,95,"672,714",11.4,17.4
27173,Yellow Medicine County,Pancreas,All,14.4,*,9,"49,140",5.9,29.6
27001,Aitkin County,Pancreas,Female,9.4,*,9,"39,128",4.3,23.3
27003,Anoka County,Pancreas,Female,11.9,,120,"876,421",9.8,14.2
27005,Becker County,Pancreas,Female,16,,19,"85,294",9.4,26
27007,Beltrami County,Pancreas,Female,16.8,,23,"116,339",10.4,25.7
27009,Benton County,Pancreas,Female,8.2,*,9,"100,402",3.7,15.7
27011,Big Stone County,Pancreas,Female,12.4,*,4,"12,528",3.2,48.6
27013,Blue Earth County,Pancreas,Female,11.4,,21,"165,980",6.8,17.9
27015,Brown County,Pancreas,Female,4.5,*,6,"63,055",1.6,12.1
27017,Carlton County,Pancreas,Female,9.4,,13,"84,870",4.9,17.1
27019,Carver County,Pancreas,Female,11.3,,29,"256,700",7.5,16.3
27021,Cass County,Pancreas,Female,19.1,,24,"71,464",11.7,30.4
27023,Chippewa County,Pancreas,Female,14,*,7,"29,984",5.6,31.9
27025,Chisago County,Pancreas,Female,8.9,,17,"133,632",5.1,14.7
27027,Clay County,Pancreas,Female,14.4,,26,"160,868",9.3,21.2
27029,Clearwater County,Pancreas,Female,12,*,3,"21,795",1.9,38.6
27031,Cook County,Pancreas,Female,18.8,*,6,"13,441",6.8,56.1
27033,Cottonwood County,Pancreas,Female,4.1,*,2,"28,371",0.5,19.5
27035,Crow Wing County,Pancreas,Female,11.6,,31,"161,278",7.8,17.1
27037,Dakota County,Pancreas,Female,11.9,,150,"1,069,198",10,14
27039,Dodge County,Pancreas,Female,7.7,*,5,"51,604",2.4,18.9
27041,Douglas County,Pancreas,Female,17,,28,"93,584",11,25.9
27043,Faribault County,Pancreas,Female,8.2,*,5,"34,562",2.6,22.6
27045,Fillmore County,Pancreas,Female,5.3,*,5,"52,150",1.7,14.7
27047,Freeborn County,Pancreas,Female,9.1,,13,"76,320",4.6,17.1
27049,Goodhue County,Pancreas,Female,12.1,,22,"116,296",7.4,19.1
27051,Grant County,Pancreas,Female,19.5,*,5,"14,747",6.3,53.5
27053,Hennepin County,Pancreas,Female,13.5,,504,"3,151,007",12.3,14.8
27055,Houston County,Pancreas,Female,22,,16,"46,781",12.4,37.4
27057,Hubbard County,Pancreas,Female,19.5,,18,"51,923",11,33.6
27059,Isanti County,Pancreas,Female,8.2,*,11,"97,227",4,15.3
27061,Itasca County,Pancreas,Female,14.7,,28,"111,792",9.5,22.3
27063,Jackson County,Pancreas,Female,4.4,*,3,"24,327",0.9,21.3
27065,Kanabec County,Pancreas,Female,7.1,*,5,"39,828",2.3,19.4
27067,Kandiyohi County,Pancreas,Female,12.7,,21,"106,512",7.8,20.2
27069,Kittson County,Pancreas,Female,11.5,*,3,"10,755",2.2,52.9
27071,Koochiching County,Pancreas,Female,15.9,*,9,"31,214",6.6,35.4
27073,Lac qui Parle County,Pancreas,Female,28,*,7,"16,692",9.7,67.1
27075,Lake County,Pancreas,Female,21.1,*,11,"25,827",10.5,43
27077,Lake of the Woods County,Pancreas,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Pancreas,Female,15.8,,15,"69,999",8.6,27.1
27081,Lincoln County,Pancreas,Female,12.7,*,4,"13,946",3.2,45.2
27083,Lyon County,Pancreas,Female,10.2,*,8,"64,892",4.3,20.8
27087,Mahnomen County,Pancreas,Female,27.6,*,5,"13,651",8.6,69.4
27089,Marshall County,Pancreas,Female,9.4,*,3,"23,125",1.3,33
27091,Martin County,Pancreas,Female,13.3,,13,"50,054",6.9,25.2
27085,McLeod County,Pancreas,Female,12.7,,17,"89,606",7.2,21.1
27093,Meeker County,Pancreas,Female,12.7,,12,"56,668",6.4,23.8
27095,Mille Lacs County,Pancreas,Female,9.3,*,10,"64,283",4.4,18.5
27097,Morrison County,Pancreas,Female,10.2,,13,"81,746",5.2,18.6
27099,Mower County,Pancreas,Female,10.7,,14,"99,184",5.7,18.5
27101,Murray County,Pancreas,Female,1.4,*,1,"20,794",0,21.3
27103,Nicollet County,Pancreas,Female,12,,13,"84,318",6.3,21.1
